id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,gc_distance,trip_duration
id1953093,1,1/1/2016 07:58,1/1/2016 08:28,3,-73.77674103,40.64541245,-73.97153473,40.68714142,10.61116496,1757
id3351779,2,1/1/2016 08:00,1/1/2016 08:24,2,-73.78967285,40.64738083,-73.96366882,40.75765991,11.88277756,1437
id2947558,1,1/1/2016 08:01,1/1/2016 08:11,1,-73.98512268,40.72740555,-74.01548767,40.70950699,2.014989648,601
id2339681,1,1/1/2016 08:01,1/1/2016 08:08,1,-74.00111389,40.73164749,-73.99723816,40.71673584,1.050389012,435
id2042778,2,1/1/2016 08:02,1/1/2016 08:04,6,-73.98260498,40.75094604,-73.98957825,40.74010086,0.833744143,124
id0986416,2,1/1/2016 08:02,1/1/2016 08:05,1,-73.96102142,40.76060104,-73.95207214,40.77283478,0.966603449,181
id3850149,2,1/1/2016 08:02,1/1/2016 08:35,5,-73.77677155,40.64561844,-73.90509033,40.84919739,15.59176603,1965
id1588776,2,1/1/2016 08:04,1/1/2016 08:11,2,-73.9701004,40.76005936,-73.98963928,40.75717163,1.042161589,450
id0347841,1,1/1/2016 08:04,1/1/2016 08:27,1,-73.99319458,40.74902725,-73.94592285,40.6934433,4.570410542,1361
id1697928,2,1/1/2016 08:07,1/1/2016 08:44,5,-73.99103546,40.76622009,-73.90808868,40.67724991,7.529047367,2244
id3630320,2,1/1/2016 08:07,1/1/2016 08:26,2,-74.00814056,40.70589066,-73.97766876,40.78688049,5.820388401,1171
id1076868,1,1/1/2016 08:08,1/1/2016 08:08,1,-73.82845306,40.88804626,-73.8296051,40.8891449,0.09689357,22
id3590106,2,1/1/2016 08:08,1/1/2016 08:36,6,-73.99326324,40.74717331,-73.78237152,40.64871979,12.9773165,1728
id0336589,2,1/1/2016 08:08,1/1/2016 08:20,1,-73.96820831,40.79673386,-73.94371033,40.83280182,2.802825305,748
id0713250,1,1/1/2016 08:09,1/1/2016 08:12,1,-73.95333862,40.79005051,-73.96266937,40.79418182,0.565587092,168
id3555113,1,1/1/2016 08:10,1/1/2016 08:22,1,-73.95524597,40.7792778,-73.95456696,40.82338333,3.048463245,753
id2604488,2,1/1/2016 08:10,1/1/2016 08:18,1,-74.00161743,40.74094772,-73.9980545,40.7640152,1.605133571,479
id3334832,2,1/1/2016 08:10,1/1/2016 08:15,5,-73.96343231,40.76760483,-73.97941589,40.77259827,0.904992383,273
id2144403,1,1/1/2016 08:10,1/1/2016 08:41,2,-73.95793152,40.77184296,-73.78233337,40.64879227,12.52806315,1843
id2125315,1,1/1/2016 08:11,1/1/2016 08:14,1,-73.95568085,40.77936935,-73.94858551,40.7908287,0.874703556,222
id1855947,1,1/1/2016 08:11,1/1/2016 08:15,1,-74.00400543,40.74801254,-73.98872375,40.75928116,1.11653156,229
id3020335,2,1/1/2016 08:11,1/1/2016 08:14,1,-73.94844055,40.77432632,-73.95520782,40.77928162,0.492674136,200
id0499979,2,1/1/2016 08:11,1/1/2016 08:38,1,-73.86338043,40.77075958,-73.96569061,40.80480194,5.847827819,1644
id0550374,2,1/1/2016 08:11,1/1/2016 08:14,1,-73.92635345,40.77183533,-73.94174194,40.75485992,1.423142248,185
id3704399,1,1/1/2016 08:12,1/1/2016 08:28,1,-73.94845581,40.77408218,-73.86415863,40.76979828,4.422049678,953
id0182773,2,1/1/2016 08:12,1/1/2016 08:43,6,-73.78256989,40.64703751,-73.96952057,40.79803848,14.3108721,1825
id3254857,2,1/1/2016 08:12,1/1/2016 08:21,1,-73.97997284,40.73231125,-73.95700836,40.76638031,2.643837882,528
id3566377,1,1/1/2016 08:15,1/1/2016 08:28,2,-73.98498535,40.77885818,-73.94321442,40.78693771,2.256131034,815
id3381035,2,1/1/2016 08:16,1/1/2016 08:22,1,-73.95668793,40.76702118,-73.9753952,40.75187683,1.433385153,337
id1970179,1,1/1/2016 08:16,1/1/2016 08:30,1,-73.98381805,40.73026657,-73.99085236,40.76018143,2.100051365,864
id0711505,2,1/1/2016 08:17,1/1/2016 08:28,2,-73.99461365,40.7659111,-73.95002747,40.78969955,2.85446467,715
id3347977,1,1/1/2016 08:18,1/1/2016 08:28,1,-73.95329285,40.77980423,-73.98108673,40.7533989,2.333886515,569
id3851101,1,1/1/2016 08:18,1/1/2016 08:41,1,-73.98418427,40.7667923,-73.87200928,40.77193069,5.882213206,1402
id2605138,2,1/1/2016 08:18,1/1/2016 08:52,1,-73.78942108,40.64725113,-73.91497803,40.88954926,17.98934084,2023
id3636532,1,1/1/2016 08:18,1/1/2016 08:32,2,-73.99356079,40.74552917,-73.8702774,40.77279282,6.723349586,807
id2513621,2,1/1/2016 08:18,1/1/2016 08:20,2,-73.96974945,40.75689316,-73.96639252,40.76086044,0.325674245,125
id0923943,2,1/1/2016 08:18,1/1/2016 08:23,1,-73.97457123,40.79330826,-73.97802734,40.77893829,1.009481149,301
id0908915,2,1/1/2016 08:18,1/1/2016 08:50,2,-73.98446655,40.74113083,-73.78262329,40.64411163,12.52340595,1941
id2859002,1,1/1/2016 08:19,1/1/2016 08:25,1,-73.9979248,40.72587585,-73.98229218,40.71964264,0.925229512,356
id2940458,1,1/1/2016 08:19,1/1/2016 08:24,1,-73.96312714,40.79434967,-73.94963837,40.7855835,0.930178213,306
id0714873,1,1/1/2016 08:20,1/1/2016 08:30,1,-73.94228363,40.84192276,-73.96188354,40.79438019,3.442006705,592
id3093961,2,1/1/2016 08:20,1/1/2016 08:22,1,-73.96349335,40.76583862,-73.95465851,40.7782135,0.972266645,122
id2229061,2,1/1/2016 08:20,1/1/2016 08:37,4,-73.99134827,40.7466011,-73.87268066,40.77435684,6.501584615,1037
id1369187,1,1/1/2016 08:21,1/1/2016 08:34,1,-73.98110962,40.78440094,-74.01391602,40.71390152,5.166315979,834
id2423312,1,1/1/2016 08:21,1/1/2016 08:29,1,-73.97999573,40.77050781,-73.97386169,40.79146194,1.483350284,465
id1450159,1,1/1/2016 08:22,1/1/2016 08:30,1,-73.98558044,40.72190857,-73.94122314,40.72325897,2.325265263,495
id2072591,2,1/1/2016 08:23,1/1/2016 08:29,6,-73.96842957,40.75912094,-73.94149017,40.75,1.544844464,363
id0544150,1,1/1/2016 08:23,1/1/2016 08:29,1,-73.9592514,40.80923462,-73.97562408,40.7890892,1.634709423,355
id1470891,2,1/1/2016 08:27,1/1/2016 08:31,2,-73.96669769,40.76456833,-73.96463013,40.77299881,0.592619382,251
id1471510,2,1/1/2016 08:27,1/1/2016 08:35,2,-74.00009155,40.6783638,-73.97140503,40.68581772,1.589295304,475
id0835328,2,1/1/2016 08:31,1/1/2016 08:43,1,-73.98150635,40.78115082,-73.97769928,40.75299835,1.955873786,692
id1521751,1,1/1/2016 08:31,1/1/2016 08:38,1,-73.94680023,40.74925995,-73.91966248,40.75403976,1.458725724,460
id0744993,2,1/1/2016 08:32,1/1/2016 08:35,1,-73.99120331,40.73905945,-74.00160217,40.73588943,0.586980212,237
id1527213,2,1/1/2016 08:32,1/1/2016 08:37,1,-73.9810791,40.7693634,-73.99147034,40.75054169,1.40998123,295
id2253050,2,1/1/2016 08:32,1/1/2016 08:34,6,-73.99764252,40.75676727,-73.99565887,40.76452637,0.546214272,139
id1521615,1,1/1/2016 08:32,1/1/2016 08:41,1,-73.97239685,40.79322052,-73.9907074,40.76098251,2.4254048,534
id1404359,1,1/1/2016 08:33,1/1/2016 08:52,1,-73.99243164,40.71399689,-73.82247925,40.76600266,9.598006223,1144
id0428875,2,1/1/2016 08:34,1/1/2016 08:58,1,-73.95176697,40.75944138,-73.79032898,40.64672852,11.49902789,1423
id2203392,2,1/1/2016 08:35,1/1/2016 08:46,1,-73.98039246,40.78535843,-73.95388031,40.76676178,1.891359939,688
id3540224,2,1/1/2016 08:36,1/1/2016 08:41,1,-73.98070526,40.74468613,-73.99169159,40.74980164,0.675200952,276
id2486924,2,1/1/2016 08:36,1/1/2016 08:37,2,-73.98616028,40.75799561,-73.99151611,40.75005341,0.616379865,85
id3211490,1,1/1/2016 08:37,1/1/2016 08:41,1,-73.99687195,40.76366043,-73.99196625,40.75801849,0.466900183,237
id2797737,2,1/1/2016 08:38,1/1/2016 08:46,1,-73.97416687,40.73126602,-73.95256042,40.71080399,1.811294627,498
id0897786,1,1/1/2016 08:38,1/1/2016 08:41,1,-73.95372009,40.7788353,-73.94517517,40.79930115,1.483441057,232
id1588462,2,1/1/2016 08:39,1/1/2016 08:42,1,-73.94480133,40.75140381,-73.92738342,40.74206161,1.11742135,189
id1869578,2,1/1/2016 08:39,1/1/2016 08:46,5,-73.98030853,40.72224045,-74.00443268,40.72375107,1.267896848,458
id2025365,1,1/1/2016 08:40,1/1/2016 08:54,3,-73.97212219,40.75777817,-74.01030731,40.71024323,3.846041678,853
id1540946,2,1/1/2016 08:41,1/1/2016 08:44,1,-73.9254303,40.77302551,-73.9254303,40.77302551,0,192
id0116939,1,1/1/2016 08:41,1/1/2016 08:46,1,-73.94631958,40.77718353,-73.95773315,40.76144028,1.241280054,277
id1043436,1,1/1/2016 08:43,1/1/2016 08:51,2,-73.97168732,40.79485321,-73.98757172,40.76548386,2.193426828,467
id3775561,1,1/1/2016 08:44,1/1/2016 08:49,1,-73.98435211,40.72496796,-73.98947144,40.73458862,0.716933083,302
id1179747,2,1/1/2016 08:47,1/1/2016 09:12,2,-73.86958313,40.74940491,-73.76985168,40.6690712,7.623978046,1443
id3445004,1,1/1/2016 08:47,1/1/2016 08:52,1,-73.98944092,40.73404312,-73.99039459,40.75682831,1.575539375,317
id2368608,2,1/1/2016 08:48,1/1/2016 08:51,1,-73.95752716,40.6907196,-73.94873047,40.69301987,0.487618116,176
id3551832,2,1/1/2016 08:48,1/1/2016 08:59,1,-73.98787689,40.73833847,-73.99063873,40.76514053,1.85800064,657
id2689056,2,1/1/2016 08:49,1/1/2016 08:57,6,-73.96260071,40.7996521,-73.95437622,40.8247261,1.785537049,456
id0276321,2,1/1/2016 08:49,1/1/2016 08:59,1,-74.00955963,40.70647812,-73.99373627,40.74853516,3.0225175,620
id2519710,2,1/1/2016 08:50,1/1/2016 09:12,1,-73.77667236,40.64526367,-73.94661713,40.63262939,8.955384921,1323
id3782273,2,1/1/2016 08:51,1/1/2016 09:20,1,-73.79013062,40.64696121,-73.93816376,40.66389847,7.849421314,1712
id1994903,1,1/1/2016 08:52,1/1/2016 09:01,1,-73.9982605,40.72266769,-73.97924805,40.71898651,1.027863928,503
id1406936,2,1/1/2016 08:53,1/1/2016 09:00,1,-73.98895264,40.72690964,-73.99398804,40.74121857,1.023485384,419
id3604738,2,1/1/2016 08:53,1/1/2016 09:20,1,-73.98571777,40.75989151,-74.17736816,40.69078827,11.11627661,1609
id2281577,1,1/1/2016 08:53,1/1/2016 09:05,2,-74.01576233,40.71102524,-73.97712708,40.75230789,3.497808817,723
id3125485,1,1/1/2016 08:53,1/1/2016 08:58,1,-74.00154114,40.73589325,-73.98844147,40.73762131,0.696320335,313
id0316566,1,1/1/2016 08:53,1/1/2016 09:15,4,-74.01714325,40.70530701,-73.97646332,40.7661438,4.713498834,1304
id2677023,2,1/1/2016 08:54,1/1/2016 08:56,1,-73.9810257,40.77963257,-73.97229767,40.78689194,0.678481615,142
id1912759,2,1/1/2016 08:54,1/1/2016 09:02,5,-73.9901886,40.71451187,-73.99108124,40.73522186,1.432088708,474
id3662337,2,1/1/2016 08:55,1/1/2016 08:58,1,-73.99713898,40.73667908,-73.99192047,40.74971008,0.941151144,140
id3336341,2,1/1/2016 08:56,1/1/2016 09:11,5,-73.86180115,40.76950836,-73.95449066,40.76567841,4.858915663,896
id1223708,2,1/1/2016 08:59,1/1/2016 09:21,6,-73.98908234,40.75831985,-73.87090302,40.77408981,6.281337008,1282
id3753369,1,1/1/2016 09:00,1/1/2016 09:01,1,-73.95401764,40.76630783,-73.95640564,40.76585007,0.12894089,66
id3048229,2,1/1/2016 09:00,1/1/2016 09:02,5,-73.98401642,40.69525528,-73.97874451,40.69047546,0.430637621,107
id2404811,1,1/1/2016 09:05,1/1/2016 09:08,1,-73.97904205,40.78525162,-73.98226929,40.77590179,0.667898988,199
id2282092,2,1/1/2016 09:05,1/1/2016 09:13,1,-73.95407104,40.77473068,-73.97392273,40.76300812,1.317609396,458
id0417465,2,1/1/2016 09:06,1/1/2016 09:17,1,-73.96442413,40.80733109,-73.95807648,40.77615738,2.179952734,692
id0560337,2,1/1/2016 09:06,1/1/2016 09:26,1,-73.97875977,40.74798203,-73.78990173,40.64320374,12.26272431,1198
id1016939,1,1/1/2016 09:07,1/1/2016 09:14,2,-73.92586517,40.77243805,-73.88619995,40.76653671,2.115842566,438
id0131329,1,1/1/2016 09:08,1/1/2016 09:25,1,-73.98844147,40.76420975,-73.93843079,40.80305862,3.749429514,993
id2883546,2,1/1/2016 09:09,1/1/2016 09:20,1,-73.99167633,40.74990082,-73.98735046,40.69605637,3.728232009,632
id0966997,1,1/1/2016 09:09,1/1/2016 09:28,1,-73.99080658,40.75001526,-73.98973083,40.72103119,2.003961965,1141
id1779927,1,1/1/2016 09:10,1/1/2016 09:15,2,-73.99960327,40.72707748,-73.99633026,40.74576187,1.302655742,321
id1289328,1,1/1/2016 09:11,1/1/2016 09:16,2,-73.99382782,40.75283432,-73.97637939,40.76510239,1.246297751,324
id3823179,2,1/1/2016 09:12,1/1/2016 09:13,2,-73.97782135,40.78900146,-73.97869873,40.79156113,0.182765417,91
id3451274,1,1/1/2016 09:12,1/1/2016 09:15,1,-73.96886444,40.63970566,-73.97187042,40.65039825,0.755620426,197
id0095358,1,1/1/2016 09:12,1/1/2016 09:30,1,-73.97478485,40.74443817,-73.78347778,40.64374542,12.20350858,1079
id3659687,2,1/1/2016 09:12,1/1/2016 09:22,1,-73.99495697,40.7180481,-73.99040222,40.75708008,2.708133518,594
id3061568,2,1/1/2016 09:13,1/1/2016 09:23,1,-73.93636322,40.79902267,-73.96923828,40.76377106,2.982558834,592
id1764441,2,1/1/2016 09:14,1/1/2016 09:18,2,-73.98135376,40.74134827,-73.99211884,40.74921036,0.782929052,258
id3201541,1,1/1/2016 09:15,1/1/2016 09:20,1,-73.92314148,40.7556572,-73.91182709,40.75967026,0.654043692,314
id0966527,2,1/1/2016 09:16,1/1/2016 09:23,2,-73.97432709,40.7587204,-73.9889679,40.75638962,0.783212682,387
id3177341,1,1/1/2016 09:17,1/1/2016 09:45,2,-74.0091095,40.72990417,-73.77848053,40.64499664,13.43572991,1700
id1637820,1,1/1/2016 09:17,1/1/2016 09:41,1,-73.98740387,40.76065445,-73.86778259,40.89905548,11.42918473,1441
id3441946,1,1/1/2016 09:20,1/1/2016 09:40,1,-73.87312317,40.77417374,-73.9859314,40.75074768,6.12316643,1243
id1624508,2,1/1/2016 09:21,1/1/2016 09:27,2,-73.98866272,40.75891876,-73.97377014,40.76430511,0.863920999,350
id1378098,1,1/1/2016 09:23,1/1/2016 09:41,1,-73.95170593,40.76942444,-73.97241974,40.79403305,2.016849705,1060
id0555102,1,1/1/2016 09:23,1/1/2016 09:29,1,-73.98760223,40.76046371,-73.9770813,40.74973679,0.923587943,350
id3426822,1,1/1/2016 09:24,1/1/2016 09:25,1,-73.97859955,40.7409935,-73.98337555,40.73446274,0.516021076,63
id3266058,2,1/1/2016 09:28,1/1/2016 09:46,6,-73.99179077,40.7467804,-73.86180115,40.76845169,6.968016823,1079
id3145520,2,1/1/2016 09:28,1/1/2016 09:32,1,-74.0039978,40.7421608,-73.99153137,40.74649811,0.718304678,233
id3331343,1,1/1/2016 09:28,1/1/2016 09:29,1,-73.96481323,40.75992966,-73.97100067,40.75140381,0.672414334,86
id0470189,2,1/1/2016 09:28,1/1/2016 09:51,5,-73.99338531,40.72170639,-73.90281677,40.69117737,5.19300322,1374
id3431318,2,1/1/2016 09:31,1/1/2016 09:35,5,-74.0014801,40.74133682,-73.99694824,40.75457382,0.945117344,250
id3160312,2,1/1/2016 09:33,1/1/2016 09:37,3,-73.98691559,40.76647186,-73.99666595,40.76346207,0.551151106,254
id0348094,1,1/1/2016 09:34,1/1/2016 09:47,1,-73.95258331,40.77827835,-73.99416351,40.74842834,2.998934189,761
id2807217,2,1/1/2016 09:34,1/1/2016 09:47,1,-73.934021,40.76293945,-73.88296509,40.75576401,2.718397575,766
id3908165,1,1/1/2016 09:34,1/1/2016 09:40,2,-74.00045776,40.73057938,-73.99507904,40.74988556,1.363707658,374
id3251755,2,1/1/2016 09:37,1/1/2016 09:45,2,-73.97177124,40.75535583,-73.99121094,40.75018692,1.078645075,498
id1636639,2,1/1/2016 09:37,1/1/2016 09:46,1,-73.94915771,40.78130722,-73.98318481,40.77924728,1.786441974,531
id1548956,2,1/1/2016 09:38,1/1/2016 09:53,1,-73.98531342,40.74457932,-73.87332916,40.7743187,6.212244318,873
id2451957,2,1/1/2016 09:38,1/1/2016 09:41,6,-73.96463776,40.76388931,-73.97185516,40.75706863,0.604124414,160
id1435721,1,1/1/2016 09:38,1/1/2016 10:09,2,-73.98886108,40.71665955,-73.74521637,40.66494751,13.25872901,1835
id3336015,2,1/1/2016 09:39,1/1/2016 09:44,3,-73.95487976,40.77756882,-73.96687317,40.77074814,0.785010505,339
id3172495,2,1/1/2016 09:39,1/1/2016 10:00,1,-73.99512482,40.74981689,-73.94623566,40.81885147,5.413818828,1293
id2495938,1,1/1/2016 09:39,1/1/2016 09:47,2,-73.99703979,40.72229004,-73.99211884,40.74918747,1.876734018,497
id3612130,2,1/1/2016 09:41,1/1/2016 09:49,1,-73.95097351,40.70583344,-73.99160767,40.71972656,2.335228619,443
id0540140,1,1/1/2016 09:42,1/1/2016 10:00,2,-73.86367798,40.76979828,-73.98525238,40.73741913,6.746906078,1108
id1812615,1,1/1/2016 09:42,1/1/2016 09:44,1,-73.97016907,40.79437637,-73.96413422,40.80153275,0.586786688,94
id2994136,1,1/1/2016 09:43,1/1/2016 09:50,1,-73.98829651,40.76430511,-73.99997711,40.73865128,1.875514758,394
id1133789,2,1/1/2016 09:43,1/1/2016 09:47,1,-73.97934723,40.7357254,-73.97419739,40.74662781,0.800297824,226
id2038582,1,1/1/2016 09:43,1/1/2016 09:45,2,-73.97999573,40.74561691,-73.97976685,40.74311066,0.173628468,91
id0421862,2,1/1/2016 09:44,1/1/2016 09:46,6,-73.94915009,40.78765106,-73.95631409,40.78166199,0.558458609,176
id0713074,2,1/1/2016 09:45,1/1/2016 09:49,2,-73.98403931,40.73759842,-73.97695923,40.75170898,1.043308082,266
id2918266,2,1/1/2016 09:45,1/1/2016 09:47,1,-73.9593277,40.69057083,-73.97064209,40.68700027,0.642238957,104
id2987313,2,1/1/2016 09:47,1/1/2016 09:49,1,-73.99407196,40.75128174,-73.99429321,40.75852585,0.500794646,166
id1246712,1,1/1/2016 09:47,1/1/2016 09:55,1,-73.99771118,40.75663376,-73.98482513,40.74201965,1.214638374,485
id3336674,2,1/1/2016 09:48,1/1/2016 10:02,2,-73.94962311,40.77180099,-73.98858643,40.75030518,2.523372544,868
id0448144,1,1/1/2016 09:49,1/1/2016 09:54,1,-73.9920578,40.74869919,-74.00178528,40.73768997,0.915631072,271
id0678060,2,1/1/2016 09:51,1/1/2016 09:54,2,-73.97903442,40.78504181,-73.97145081,40.79498672,0.793647209,213
id0041855,1,1/1/2016 09:51,1/1/2016 10:14,3,-73.99968719,40.72699738,-73.97164154,40.86894226,9.919336849,1347
id3304084,1,1/1/2016 09:52,1/1/2016 10:00,1,-73.95041656,40.78685379,-73.96786499,40.7556076,2.344682758,470
id0064388,2,1/1/2016 09:52,1/1/2016 09:54,3,-73.98156738,40.75291061,-73.98491669,40.74790955,0.38757781,102
id1063807,2,1/1/2016 09:52,1/1/2016 10:12,1,-73.97637939,40.74417877,-73.77835846,40.64496994,12.43722897,1205
id3835568,2,1/1/2016 09:53,1/1/2016 10:03,5,-73.9611969,40.76892471,-73.99097443,40.73982239,2.544777915,601
id2197641,1,1/1/2016 09:53,1/1/2016 10:11,4,-73.8636322,40.76994324,-73.98239136,40.73135757,6.765607026,1068
id0481550,1,1/1/2016 09:54,1/1/2016 10:14,1,-73.97835541,40.76264954,-74.0167923,40.70471191,4.481722084,1217
id1763769,2,1/1/2016 09:57,1/1/2016 10:05,1,-73.97441101,40.74200821,-74.01490021,40.70927811,3.100688023,512
id3682029,2,1/1/2016 09:57,1/1/2016 10:12,1,-74.00160217,40.74100876,-73.96839142,40.79972076,4.414409996,899
id3598319,2,1/1/2016 09:59,1/1/2016 10:07,1,-73.96367645,40.76353073,-73.98496246,40.75022888,1.444636394,475
id0911841,2,1/1/2016 10:00,1/1/2016 10:04,1,-73.98412323,40.72527313,-73.99025726,40.71463776,0.802198809,201
id0084378,1,1/1/2016 10:00,1/1/2016 10:11,1,-73.97657776,40.75652313,-73.96608734,40.8041153,3.334728995,655
id1219275,2,1/1/2016 10:00,1/1/2016 10:07,1,-73.95317841,40.77941132,-73.97380066,40.77936172,1.079256324,421
id1816776,2,1/1/2016 10:00,1/1/2016 10:24,1,-73.945961,40.78040314,-73.95951843,40.6799736,6.977188768,1431
id0631844,2,1/1/2016 10:01,1/1/2016 10:24,1,-73.99238586,40.75867081,-73.86473846,40.77028275,6.729856255,1407
id0609518,2,1/1/2016 10:01,1/1/2016 10:08,2,-73.98143005,40.7804985,-74.00270844,40.76060104,1.769604472,397
id3886774,2,1/1/2016 10:01,1/1/2016 10:08,5,-73.98038483,40.73436356,-73.9907074,40.74886322,1.138597044,430
id3804957,2,1/1/2016 10:02,1/1/2016 10:28,3,-73.98651886,40.75937653,-74.177948,40.69002914,11.11316642,1563
id0650500,1,1/1/2016 10:02,1/1/2016 10:25,1,-73.79016876,40.64356232,-73.97953033,40.7406311,11.97809071,1338
id0665230,2,1/1/2016 10:02,1/1/2016 10:16,2,-73.97303009,40.74863052,-74.01065826,40.71878052,2.852944619,823
id0106944,1,1/1/2016 10:03,1/1/2016 10:25,1,-73.95491791,40.76347351,-73.98020172,40.66960144,6.621573572,1329
id3733055,1,1/1/2016 10:03,1/1/2016 10:06,1,-73.97747803,40.76402664,-73.96798706,40.76841736,0.582148052,156
id1921688,1,1/1/2016 10:03,1/1/2016 10:08,3,-73.98373413,40.76557159,-73.98188782,40.77770233,0.843940143,263
id3283094,1,1/1/2016 10:05,1/1/2016 10:06,1,-74.00450134,40.74220657,-74.00466156,40.73746109,0.328080894,62
id1151203,2,1/1/2016 10:05,1/1/2016 10:07,1,-73.96838379,40.76785278,-73.95978546,40.77954865,0.925162985,127
id1889262,2,1/1/2016 10:07,1/1/2016 10:22,1,-73.77671814,40.64536667,-73.87127686,40.68397141,5.629606972,928
id0413074,2,1/1/2016 10:07,1/1/2016 10:19,3,-73.97869873,40.76244354,-74.01441956,40.70361328,4.475640288,760
id0911605,1,1/1/2016 10:07,1/1/2016 10:19,1,-73.94607544,40.77737045,-73.96507263,40.80522156,2.16638021,729
id0134254,2,1/1/2016 10:08,1/1/2016 10:13,2,-73.98591614,40.75684738,-73.98478699,40.74833679,0.591153967,297
id3699515,2,1/1/2016 10:08,1/1/2016 10:28,6,-73.9824295,40.76521301,-73.9850769,40.7579689,0.519487661,1179
id1676289,2,1/1/2016 10:09,1/1/2016 10:24,1,-73.98646545,40.75999069,-74.00992584,40.70192337,4.197067905,887
id2828964,2,1/1/2016 10:10,1/1/2016 10:16,1,-73.97883606,40.76200104,-73.99156189,40.74968338,1.081014092,356
id2136715,2,1/1/2016 10:10,1/1/2016 10:35,1,-73.86415863,40.77035141,-73.9593811,40.66186142,9.005678861,1483
id0718727,2,1/1/2016 10:11,1/1/2016 10:15,1,-73.99215698,40.74385834,-73.98054504,40.74358368,0.608324904,257
id3710857,1,1/1/2016 10:11,1/1/2016 10:19,1,-74.00085449,40.74726486,-73.97817993,40.75227737,1.236698422,455
id2852138,1,1/1/2016 10:11,1/1/2016 10:41,3,-73.78369141,40.64864349,-73.98126221,40.75269318,12.60460152,1770
